frame_index,timestamp_ms,detected,nose_x,nose_y,nose_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z
780,32458.333,True,0.001189,-0.582493,-0.311334,0.046433,-0.597552,-0.205612,-0.085651,-0.540953,-0.234361,0.153646,-0.433039,-0.075491,-0.147561,-0.479071,-0.051358,0.229192,-0.235501,-0.155911,-0.185898,-0.194991,-0.114541,0.094627,-0.283471,-0.249405,-0.094852,-0.177484,-0.230438,0.096245,0.001711,0.041341,-0.092969,-0.009044,-0.041328
781,32500.0,True,0.00583,-0.581064,-0.328202,0.049265,-0.597661,-0.221692,-0.082462,-0.541436,-0.250661,0.155426,-0.43348,-0.088809,-0.145497,-0.479419,-0.063511,0.238056,-0.236005,-0.166822,-0.183438,-0.194831,-0.120133,0.109449,-0.291677,-0.264395,-0.093777,-0.176959,-0.238,0.095974,0.000956,0.043642,-0.09272,-0.008363,-0.043782
782,32541.667,True,0.009419,-0.582213,-0.325615,0.055333,-0.599169,-0.218558,-0.077428,-0.5434,-0.243704,0.15951,-0.433971,-0.087263,-0.140901,-0.479617,-0.058604,0.241225,-0.236913,-0.163058,-0.177539,-0.194919,-0.115924,0.116402,-0.297856,-0.258977,-0.089467,-0.176919,-0.237648,0.096007,0.000894,0.044726,-0.092746,-0.008328,-0.044914
783,32583.333,True,0.009588,-0.584777,-0.32453,0.056337,-0.601672,-0.216354,-0.076902,-0.5475,-0.239741,0.159177,-0.436567,-0.08592,-0.140344,-0.48017,-0.055161,0.240987,-0.240763,-0.159174,-0.174071,-0.192224,-0.113339,0.116978,-0.296762,-0.25001,-0.088227,-0.176859,-0.237376,0.095933,0.000561,0.045889,-0.092659,-0.008031,-0.046062
784,32625.0,True,0.011011,-0.588454,-0.31773,0.058401,-0.604149,-0.20936,-0.074661,-0.55163,-0.237617,0.159469,-0.438401,-0.082331,-0.139577,-0.481012,-0.054764,0.240643,-0.244317,-0.158075,-0.169125,-0.188866,-0.111722,0.120263,-0.297554,-0.245881,-0.088188,-0.17496,-0.244806,0.095968,0.000356,0.046519,-0.092685,-0.007878,-0.046669
785,32666.667,True,0.008124,-0.590015,-0.315617,0.057786,-0.604144,-0.204788,-0.076527,-0.552275,-0.23035,0.155761,-0.438285,-0.078073,-0.140521,-0.481233,-0.045555,0.232788,-0.245051,-0.149609,-0.169906,-0.189317,-0.09874,0.117069,-0.297343,-0.239999,-0.09204,-0.175651,-0.23094,0.096012,9.3e-05,0.046091,-0.092728,-0.007619,-0.046235
786,32708.333,True,0.002096,-0.591199,-0.302873,0.054832,-0.604404,-0.18571,-0.083348,-0.553479,-0.208805,0.149674,-0.438717,-0.057719,-0.144614,-0.481406,-0.028525,0.230082,-0.246861,-0.122461,-0.175182,-0.189325,-0.094863,0.116834,-0.294339,-0.212746,-0.095703,-0.175433,-0.231004,0.095976,-0.000395,0.044818,-0.092695,-0.007115,-0.044831
787,32750.0,True,-0.017828,-0.585345,-0.297634,0.048012,-0.597143,-0.181697,-0.09413,-0.549637,-0.193963,0.145989,-0.435686,-0.055424,-0.154615,-0.480006,-0.017164,0.225881,-0.244894,-0.108152,-0.185771,-0.189493,-0.085597,0.108011,-0.278555,-0.151982,-0.116381,-0.17052,-0.225556,0.096162,-0.000412,0.041392,-0.092861,-0.007063,-0.041329
788,32791.667,True,-0.02175,-0.581896,-0.289473,0.047639,-0.593378,-0.174386,-0.093986,-0.54578,-0.181618,0.146434,-0.433928,-0.044368,-0.154759,-0.478356,-0.004028,0.2276,-0.242808,-0.09208,-0.193457,-0.189454,-0.066484,0.103733,-0.245574,-0.130788,-0.114495,-0.171288,-0.200928,0.096175,-0.000409,0.041365,-0.092907,-0.00704,-0.041293
789,32833.333,True,-0.020741,-0.581953,-0.296831,0.057931,-0.593631,-0.179364,-0.088428,-0.545665,-0.184983,0.160429,-0.433892,-0.046466,-0.149553,-0.478998,-0.00609,0.237356,-0.242849,-0.0922,-0.192947,-0.198257,-0.06972,0.103836,-0.225965,-0.124725,-0.104055,-0.180636,-0.19945,0.096192,-3.6e-05,0.041358,-0.092958,-0.007238,-0.041297
790,32875.0,True,-0.019978,-0.588389,-0.282745,0.057973,-0.597504,-0.1691,-0.088268,-0.551984,-0.170181,0.161126,-0.434149,-0.043551,-0.149325,-0.482439,0.003359,0.237215,-0.242584,-0.090728,-0.196772,-0.204106,-0.058534,0.103153,-0.212643,-0.13787,-0.109865,-0.187087,-0.198325,0.096847,0.000177,0.039839,-0.093595,-0.007489,-0.039563
791,32916.667,True,-0.030426,-0.589678,-0.278367,0.051138,-0.597555,-0.166725,-0.093952,-0.553144,-0.163277,0.15466,-0.433603,-0.043176,-0.150982,-0.484669,0.008026,0.229235,-0.238466,-0.07897,-0.202552,-0.208781,-0.055792,0.100556,-0.196927,-0.10094,-0.115308,-0.186952,-0.196154,0.096663,0.000288,0.035989,-0.093497,-0.007532,-0.035477
792,32958.333,True,-0.028459,-0.586892,-0.28935,0.053947,-0.597196,-0.179504,-0.092534,-0.552422,-0.168499,0.161135,-0.431953,-0.046858,-0.147941,-0.487785,0.001856,0.22912,-0.231849,-0.082834,-0.202633,-0.217763,-0.058374,0.103229,-0.186651,-0.11454,-0.114923,-0.186809,-0.196676,0.096654,0.001284,0.035871,-0.093499,-0.008478,-0.035454
793,33000.0,True,-0.027823,-0.590617,-0.290606,0.058807,-0.599995,-0.18089,-0.089083,-0.557032,-0.170371,0.165183,-0.431989,-0.048968,-0.144104,-0.489269,-0.002561,0.239114,-0.234045,-0.09249,-0.202383,-0.216409,-0.065815,0.129348,-0.191508,-0.163245,-0.10477,-0.186666,-0.221093,0.096727,0.001496,0.035993,-0.093558,-0.008867,-0.035536
794,33041.667,True,-0.027185,-0.593047,-0.29214,0.058765,-0.601323,-0.183788,-0.08897,-0.559365,-0.171479,0.163835,-0.4331,-0.056191,-0.142929,-0.491275,-0.006263,0.235146,-0.242576,-0.097443,-0.20208,-0.216452,-0.074691,0.127913,-0.1948,-0.162498,-0.101501,-0.186532,-0.233227,0.096807,0.001637,0.035299,-0.093658,-0.009067,-0.034798
795,33083.333,True,-0.026905,-0.593123,-0.292115,0.058929,-0.601721,-0.1841,-0.088348,-0.56035,-0.173751,0.163679,-0.433126,-0.058021,-0.14126,-0.493902,-0.005348,0.235064,-0.243359,-0.101753,-0.201882,-0.218067,-0.067126,0.134358,-0.194793,-0.16846,-0.103196,-0.186467,-0.231049,0.096848,0.002105,0.034421,-0.093693,-0.009714,-0.033894
796,33125.0,True,-0.026421,-0.593062,-0.293183,0.059887,-0.601654,-0.187121,-0.086454,-0.560468,-0.174296,0.164124,-0.43232,-0.062162,-0.138444,-0.494667,-0.005823,0.235779,-0.242001,-0.106025,-0.197007,-0.217591,-0.067297,0.132847,-0.193192,-0.167911,-0.103771,-0.186383,-0.231089,0.096795,0.002553,0.033538,-0.09365,-0.010218,-0.033041
797,33166.667,True,-0.02609,-0.593272,-0.291869,0.059972,-0.60217,-0.186125,-0.08613,-0.56138,-0.175324,0.164013,-0.432784,-0.061832,-0.137943,-0.495691,-0.003289,0.235689,-0.241756,-0.105687,-0.196739,-0.218419,-0.062792,0.131765,-0.193275,-0.166809,-0.105873,-0.188678,-0.230393,0.096761,0.00286,0.033081,-0.093606,-0.01059,-0.032546
798,33208.333,True,-0.025866,-0.593328,-0.291589,0.060977,-0.602171,-0.18536,-0.085177,-0.561536,-0.175653,0.164155,-0.432393,-0.061485,-0.13706,-0.495859,-0.0006,0.235375,-0.240294,-0.104668,-0.193135,-0.218433,-0.055975,0.122902,-0.194497,-0.158475,-0.10582,-0.19122,-0.216144,0.096723,0.002989,0.032641,-0.093573,-0.010707,-0.032132
799,33250.0,True,-0.023773,-0.594429,-0.291631,0.062871,-0.602521,-0.18544,-0.083053,-0.562674,-0.175871,0.165028,-0.432466,-0.062015,-0.135927,-0.496032,-0.00262,0.23576,-0.241266,-0.108182,-0.192803,-0.218757,-0.065203,0.117399,-0.200184,-0.161282,-0.105939,-0.191078,-0.222563,0.096721,0.003057,0.032513,-0.093567,-0.010782,-0.032049
800,33291.667,True,-0.017659,-0.595033,-0.291342,0.067991,-0.602884,-0.183719,-0.079469,-0.562935,-0.176282,0.168583,-0.43257,-0.060669,-0.133245,-0.496272,-0.002878,0.238488,-0.242399,-0.10818,-0.192728,-0.221788,-0.067455,0.116039,-0.205261,-0.163791,-0.107091,-0.191017,-0.228923,0.096952,0.003133,0.033764,-0.093786,-0.010883,-0.03329
801,33333.333,True,-0.017212,-0.596322,-0.291493,0.067955,-0.603252,-0.18376,-0.079189,-0.563433,-0.176614,0.167055,-0.435601,-0.060796,-0.132643,-0.4964,-0.003097,0.23592,-0.249182,-0.107601,-0.19209,-0.221998,-0.068544,0.108545,-0.207947,-0.155179,-0.106968,-0.191963,-0.228889,0.096965,0.003028,0.033937,-0.0938,-0.010768,-0.033442
802,33375.0,True,-0.010725,-0.596097,-0.299344,0.071154,-0.603046,-0.192133,-0.0739,-0.563289,-0.18955,0.168589,-0.435578,-0.066788,-0.130035,-0.496615,-0.015814,0.23737,-0.249049,-0.10992,-0.189773,-0.222181,-0.079139,0.108785,-0.208248,-0.155884,-0.105723,-0.191905,-0.233566,0.096917,0.003063,0.034619,-0.093761,-0.010789,-0.034164
803,33416.667,True,-0.011256,-0.595681,-0.301897,0.070936,-0.603075,-0.195278,-0.074482,-0.563632,-0.192136,0.167448,-0.436669,-0.069429,-0.1301,-0.497827,-0.016477,0.2349,-0.249721,-0.111419,-0.18973,-0.223162,-0.082277,0.107721,-0.211628,-0.155996,-0.109256,-0.19206,-0.240187,0.096867,0.003075,0.03412,-0.093698,-0.010796,-0.033656
804,33458.333,True,-0.011376,-0.593961,-0.304456,0.070459,-0.602378,-0.198203,-0.074587,-0.563398,-0.196165,0.166195,-0.436699,-0.07271,-0.130759,-0.498091,-0.018222,0.234844,-0.249486,-0.113689,-0.190675,-0.223226,-0.082886,0.10751,-0.21162,-0.157363,-0.111688,-0.192018,-0.239518,0.096736,0.003032,0.033767,-0.093561,-0.010718,-0.033331
805,33500.0,True,-0.009572,-0.593031,-0.305337,0.071071,-0.602358,-0.19883,-0.073938,-0.563341,-0.197883,0.166417,-0.437038,-0.073121,-0.129713,-0.498821,-0.018192,0.236138,-0.249293,-0.115123,-0.190537,-0.223605,-0.082312,0.108268,-0.212064,-0.160523,-0.112365,-0.191989,-0.235082,0.096568,0.0031,0.033286,-0.093363,-0.010754,-0.032917
806,33541.667,True,-0.009619,-0.591969,-0.305163,0.071929,-0.602128,-0.198679,-0.07385,-0.563367,-0.197396,0.167556,-0.437513,-0.071442,-0.129503,-0.500076,-0.017831,0.237038,-0.249473,-0.110848,-0.190749,-0.227531,-0.077442,0.108199,-0.212579,-0.154456,-0.113426,-0.191797,-0.218104,0.096584,0.003193,0.033226,-0.093364,-0.010797,-0.03287
807,33583.333,True,-0.00919,-0.590157,-0.307377,0.073725,-0.601963,-0.200286,-0.073322,-0.563381,-0.19835,0.170546,-0.437853,-0.071513,-0.128144,-0.501553,-0.018068,0.240518,-0.249139,-0.112028,-0.19053,-0.23019,-0.077378,0.108454,-0.212573,-0.157197,-0.113617,-0.191823,-0.218182,0.096608,0.00338,0.033246,-0.093368,-0.010965,-0.032901
808,33625.0,True,-0.009442,-0.584985,-0.306351,0.074157,-0.598281,-0.199829,-0.072976,-0.562454,-0.194535,0.171046,-0.436973,-0.071421,-0.127756,-0.501757,-0.014896,0.240983,-0.244769,-0.106901,-0.190262,-0.232058,-0.064926,0.107441,-0.204261,-0.130599,-0.116095,-0.191009,-0.183886,0.096191,0.00363,0.031244,-0.092866,-0.011042,-0.030968
809,33666.667,True,-0.006852,-0.584859,-0.306377,0.076052,-0.598538,-0.200038,-0.071223,-0.56316,-0.196511,0.172539,-0.437134,-0.071406,-0.126187,-0.502186,-0.015282,0.242916,-0.242333,-0.109203,-0.187367,-0.231682,-0.066048,0.108662,-0.203707,-0.147378,-0.112544,-0.190898,-0.189222,0.096178,0.003699,0.031252,-0.092809,-0.011139,-0.030986
810,33708.333,True,-0.005814,-0.584682,-0.306839,0.076145,-0.599502,-0.20033,-0.071183,-0.56327,-0.198821,0.172708,-0.437692,-0.071494,-0.125714,-0.502292,-0.015596,0.242862,-0.240951,-0.113872,-0.187143,-0.230865,-0.069181,0.108695,-0.203791,-0.16474,-0.111304,-0.190982,-0.194729,0.096141,0.003739,0.031329,-0.092721,-0.011213,-0.031089
811,33750.0,True,-0.004972,-0.584738,-0.306303,0.076584,-0.599964,-0.199758,-0.070551,-0.564092,-0.1987,0.172774,-0.439616,-0.071211,-0.125558,-0.502991,-0.015665,0.243631,-0.24227,-0.113635,-0.185389,-0.23038,-0.071476,0.109209,-0.203926,-0.164562,-0.110446,-0.190858,-0.197766,0.09614,0.003753,0.031392,-0.092709,-0.011221,-0.031158
812,33791.667,True,-0.004639,-0.585405,-0.304712,0.077256,-0.60043,-0.198193,-0.069587,-0.564969,-0.19723,0.173178,-0.44,-0.070041,-0.124957,-0.503266,-0.015505,0.244048,-0.242719,-0.112633,-0.184997,-0.230303,-0.072704,0.111302,-0.20348,-0.164339,-0.104004,-0.190445,-0.201162,0.096144,0.003798,0.031431,-0.092698,-0.011271,-0.031195
813,33833.333,True,-0.002491,-0.584904,-0.307671,0.078434,-0.600067,-0.199949,-0.068595,-0.564518,-0.200107,0.17343,-0.439858,-0.071222,-0.124147,-0.503246,-0.018327,0.244373,-0.242598,-0.114531,-0.183978,-0.22884,-0.082175,0.114346,-0.203532,-0.166837,-0.101749,-0.19034,-0.225529,0.096069,0.003897,0.031497,-0.092622,-0.011352,-0.031241
814,33875.0,True,-0.003581,-0.584858,-0.313358,0.07822,-0.599968,-0.206457,-0.068774,-0.564545,-0.205832,0.173187,-0.439401,-0.075675,-0.124196,-0.503235,-0.022757,0.243299,-0.24188,-0.124619,-0.18407,-0.226525,-0.085324,0.114627,-0.203761,-0.182007,-0.101915,-0.189324,-0.23017,0.096043,0.003966,0.031697,-0.092582,-0.011479,-0.03148
815,33916.667,True,-0.007927,-0.585377,-0.313366,0.07819,-0.599952,-0.208599,-0.06823,-0.565423,-0.20546,0.173653,-0.438343,-0.077014,-0.124003,-0.503489,-0.023262,0.24328,-0.2415,-0.12956,-0.183143,-0.225774,-0.086086,0.118072,-0.204065,-0.192926,-0.098824,-0.1893,-0.237019,0.09609,0.004042,0.032395,-0.092619,-0.011646,-0.032216
816,33958.333,True,-0.02163,-0.586183,-0.313145,0.074773,-0.600086,-0.210904,-0.069975,-0.567174,-0.203182,0.172411,-0.439006,-0.07954,-0.124235,-0.505279,-0.023174,0.241457,-0.246838,-0.128785,-0.183159,-0.228002,-0.086071,0.118303,-0.204354,-0.189016,-0.098926,-0.189296,-0.236698,0.096077,0.004084,0.032282,-0.092609,-0.01168,-0.032087
817,34000.0,True,-0.028084,-0.588423,-0.309579,0.073894,-0.600503,-0.21058,-0.070032,-0.570396,-0.19554,0.172354,-0.439143,-0.079428,-0.123515,-0.506665,-0.017664,0.241487,-0.246801,-0.125173,-0.182449,-0.229508,-0.073902,0.118566,-0.203125,-0.172623,-0.09911,-0.189304,-0.215348,0.096072,0.004289,0.031792,-0.092594,-0.011883,-0.031626
818,34041.667,True,-0.029851,-0.588134,-0.306426,0.073854,-0.599602,-0.21035,-0.069879,-0.570342,-0.190099,0.173412,-0.438387,-0.078003,-0.122107,-0.506559,-0.015346,0.24542,-0.246077,-0.124767,-0.181939,-0.229181,-0.072087,0.119653,-0.203112,-0.172543,-0.09852,-0.189316,-0.212447,0.096075,0.004481,0.031847,-0.092588,-0.012073,-0.031683
819,34083.333,True,-0.032609,-0.588169,-0.304181,0.073181,-0.59956,-0.210202,-0.070028,-0.570557,-0.18658,0.17341,-0.43838,-0.077209,-0.121771,-0.506568,-0.012666,0.245372,-0.246235,-0.124514,-0.182497,-0.229111,-0.070809,0.119643,-0.203106,-0.173892,-0.098098,-0.189246,-0.212768,0.096126,0.00462,0.031827,-0.092628,-0.01223,-0.031656
820,34125.0,True,-0.032617,-0.587306,-0.30496,0.073083,-0.597842,-0.210111,-0.071365,-0.569207,-0.186576,0.173709,-0.436745,-0.07717,-0.122113,-0.505546,-0.012391,0.245346,-0.245105,-0.124415,-0.182763,-0.226882,-0.070192,0.119836,-0.202976,-0.173864,-0.098329,-0.188799,-0.213343,0.096467,0.004754,0.031838,-0.092991,-0.012356,-0.03166
821,34166.667,True,-0.032292,-0.587259,-0.30497,0.07225,-0.597381,-0.209353,-0.072349,-0.568568,-0.186337,0.173615,-0.4358,-0.076859,-0.122424,-0.504269,-0.012084,0.245645,-0.245017,-0.124672,-0.180027,-0.222572,-0.070206,0.119555,-0.202896,-0.175484,-0.097124,-0.188786,-0.215397,0.096447,0.00481,0.031864,-0.092968,-0.012447,-0.031681
822,34208.333,True,-0.033562,-0.587672,-0.30438,0.071653,-0.597681,-0.20921,-0.072534,-0.568713,-0.185619,0.173826,-0.435804,-0.076807,-0.122481,-0.504268,-0.010403,0.246481,-0.24517,-0.125123,-0.179979,-0.223412,-0.066893,0.119537,-0.204453,-0.176797,-0.097084,-0.188963,-0.211873,0.096515,0.004872,0.031812,-0.093016,-0.01253,-0.031628
823,34250.0,True,-0.034593,-0.587762,-0.305282,0.071691,-0.597518,-0.212039,-0.072327,-0.568768,-0.185859,0.174283,-0.434528,-0.078717,-0.121141,-0.504479,-0.0108,0.246874,-0.244959,-0.126252,-0.179965,-0.226695,-0.067025,0.119521,-0.203958,-0.176076,-0.096154,-0.189135,-0.212126,0.096489,0.005064,0.031789,-0.092992,-0.012749,-0.03161
824,34291.667,True,-0.036185,-0.587861,-0.305344,0.071434,-0.596134,-0.211902,-0.072772,-0.568537,-0.184824,0.174201,-0.432585,-0.078408,-0.121715,-0.503907,-0.010876,0.246899,-0.24419,-0.123431,-0.180032,-0.227131,-0.066897,0.117804,-0.201536,-0.163669,-0.088642,-0.188744,-0.204454,0.09649,0.005097,0.031829,-0.092996,-0.012784,-0.031641
825,34333.333,True,-0.035953,-0.587911,-0.309191,0.071596,-0.595945,-0.217163,-0.071643,-0.568742,-0.190702,0.174271,-0.431823,-0.083745,-0.121719,-0.504152,-0.016242,0.247042,-0.243353,-0.12995,-0.180051,-0.228005,-0.073469,0.117954,-0.200098,-0.171179,-0.087774,-0.188758,-0.211129,0.096478,0.005135,0.031819,-0.092985,-0.012823,-0.031634
826,34375.0,True,-0.03281,-0.587879,-0.313427,0.074758,-0.595827,-0.223447,-0.065176,-0.568914,-0.198883,0.177215,-0.431428,-0.088111,-0.117959,-0.504709,-0.022012,0.2492,-0.243114,-0.139858,-0.177825,-0.230433,-0.078516,0.119041,-0.199908,-0.191789,-0.078293,-0.188969,-0.213997,0.096395,0.005332,0.032082,-0.092878,-0.013098,-0.031961
827,34416.667,True,-0.032914,-0.582324,-0.305961,0.073518,-0.590599,-0.208906,-0.069217,-0.564459,-0.184355,0.174378,-0.430091,-0.078926,-0.119872,-0.504118,-0.013126,0.243068,-0.242484,-0.124924,-0.180831,-0.229928,-0.074745,0.115881,-0.19943,-0.152194,-0.080418,-0.187502,-0.211345,0.096033,0.005375,0.031188,-0.092592,-0.013121,-0.03092
828,34458.333,True,-0.032074,-0.580914,-0.30774,0.075384,-0.590212,-0.213829,-0.066713,-0.564926,-0.188857,0.176623,-0.429564,-0.081193,-0.118228,-0.505135,-0.014753,0.247039,-0.236337,-0.12887,-0.179233,-0.230545,-0.074966,0.117373,-0.192035,-0.16653,-0.080739,-0.187272,-0.211395,0.096028,0.005502,0.030529,-0.092572,-0.013284,-0.030319
829,34500.0,True,-0.032266,-0.581035,-0.302015,0.076453,-0.590294,-0.213573,-0.062827,-0.56646,-0.183654,0.17788,-0.429697,-0.080905,-0.112376,-0.50836,-0.010607,0.24825,-0.236749,-0.125699,-0.176351,-0.239269,-0.065223,0.117253,-0.191825,-0.15677,-0.082205,-0.187763,-0.194036,0.095644,0.005931,0.029209,-0.092145,-0.013613,-0.029069
830,34541.667,True,-0.033828,-0.574685,-0.302528,0.075576,-0.585722,-0.214623,-0.064522,-0.562712,-0.183873,0.178169,-0.428086,-0.08135,-0.114094,-0.507601,-0.010811,0.248543,-0.233838,-0.126414,-0.179777,-0.236602,-0.063255,0.117248,-0.191971,-0.156806,-0.092937,-0.187471,-0.18863,0.09554,0.006385,0.028765,-0.092058,-0.013828,-0.028671
831,34583.333,True,-0.033675,-0.572786,-0.296811,0.075668,-0.585772,-0.209566,-0.064404,-0.562753,-0.179429,0.179902,-0.428201,-0.076456,-0.114036,-0.508021,-0.003024,0.250457,-0.231176,-0.124404,-0.178551,-0.236592,-0.050614,0.116986,-0.191624,-0.157036,-0.099457,-0.188565,-0.175472,0.095541,0.006422,0.028458,-0.092047,-0.013862,-0.028377
832,34625.0,True,-0.033638,-0.571811,-0.287717,0.075704,-0.585641,-0.199466,-0.064482,-0.562822,-0.168751,0.180438,-0.428406,-0.068707,-0.114074,-0.509137,0.007422,0.251092,-0.230855,-0.113421,-0.178679,-0.238438,-0.036259,0.115286,-0.191616,-0.137166,-0.109325,-0.188605,-0.158976,0.095527,0.006524,0.027692,-0.092015,-0.013893,-0.027599
833,34666.667,True,-0.033607,-0.569507,-0.288202,0.075689,-0.584392,-0.198016,-0.065469,-0.561733,-0.167944,0.180713,-0.427989,-0.067157,-0.114213,-0.509009,0.007662,0.251192,-0.227934,-0.112701,-0.177658,-0.237015,-0.03685,0.112647,-0.191355,-0.136177,-0.108533,-0.188544,-0.157181,0.09545,0.006614,0.02701,-0.091922,-0.013918,-0.026955
834,34708.333,True,-0.033578,-0.569796,-0.288983,0.075149,-0.584702,-0.198636,-0.06571,-0.562055,-0.168396,0.180065,-0.429282,-0.067564,-0.114486,-0.509549,0.006631,0.251005,-0.231607,-0.113196,-0.176859,-0.236897,-0.039081,0.110386,-0.192443,-0.13763,-0.107737,-0.188894,-0.161599,0.095368,0.006665,0.026914,-0.09183,-0.013954,-0.02686
835,34750.0,True,-0.033617,-0.570621,-0.289524,0.074309,-0.585216,-0.19908,-0.066047,-0.562891,-0.169079,0.178512,-0.429428,-0.067918,-0.115151,-0.509497,0.006084,0.249113,-0.231659,-0.114134,-0.173611,-0.236003,-0.040228,0.10737,-0.19253,-0.138725,-0.105494,-0.188884,-0.164445,0.095277,0.006679,0.026585,-0.091699,-0.013967,-0.026574
836,34791.667,True,-0.033607,-0.572487,-0.294567,0.073041,-0.587165,-0.206817,-0.066192,-0.56332,-0.180553,0.17757,-0.430332,-0.074079,-0.115226,-0.509468,-0.001203,0.248928,-0.234667,-0.1214,-0.173538,-0.235922,-0.051807,0.107385,-0.193828,-0.156465,-0.10452,-0.189713,-0.180509,0.095258,0.006707,0.026748,-0.091673,-0.014016,-0.026755
837,34833.333,True,-0.030881,-0.575206,-0.293175,0.073395,-0.58929,-0.200678,-0.066255,-0.5637,-0.177876,0.177417,-0.43184,-0.069201,-0.11525,-0.50939,-0.000313,0.24873,-0.240828,-0.117833,-0.174163,-0.235865,-0.053434,0.107112,-0.200689,-0.154939,-0.103923,-0.19145,-0.185494,0.095187,0.006725,0.027378,-0.091602,-0.014031,-0.027335
838,34875.0,True,-0.031059,-0.575251,-0.2895,0.073388,-0.58857,-0.191082,-0.068743,-0.562794,-0.166395,0.177224,-0.429978,-0.061327,-0.116241,-0.507623,0.007666,0.246918,-0.237845,-0.098039,-0.176564,-0.235671,-0.040567,0.103707,-0.199925,-0.113247,-0.105794,-0.18967,-0.16651,0.095172,0.006843,0.027245,-0.091586,-0.014076,-0.027162
839,34916.667,True,-0.030864,-0.578039,-0.289422,0.073384,-0.58942,-0.190601,-0.069625,-0.563235,-0.166892,0.177299,-0.429232,-0.060782,-0.117714,-0.507054,0.007001,0.245243,-0.234056,-0.100026,-0.179185,-0.234636,-0.045114,0.103595,-0.198577,-0.120048,-0.106978,-0.185986,-0.179442,0.09528,0.006865,0.027752,-0.091678,-0.014114,-0.027663
840,34958.333,True,-0.028207,-0.585439,-0.297003,0.074893,-0.590795,-0.196124,-0.069207,-0.563309,-0.173234,0.179422,-0.426052,-0.064692,-0.117573,-0.504396,-0.004871,0.243868,-0.229152,-0.101237,-0.179172,-0.23311,-0.059267,0.1025,-0.197137,-0.123799,-0.09956,-0.183517,-0.194949,0.095315,0.006908,0.028512,-0.091733,-0.014184,-0.028475
841,35000.0,True,-0.030077,-0.592718,-0.282905,0.074173,-0.592717,-0.185007,-0.069804,-0.566182,-0.157644,0.178261,-0.42598,-0.060248,-0.11883,-0.504008,0.006274,0.242857,-0.229391,-0.097591,-0.18045,-0.231634,-0.042398,0.101846,-0.195812,-0.117689,-0.101714,-0.183076,-0.168933,0.095331,0.006948,0.028463,-0.091755,-0.014204,-0.028409
842,35041.667,True,-0.029418,-0.597094,-0.288503,0.074161,-0.595577,-0.191466,-0.069605,-0.567453,-0.167492,0.178216,-0.42583,-0.065749,-0.11886,-0.502737,-0.003562,0.242514,-0.229499,-0.107366,-0.179945,-0.23034,-0.058108,0.101886,-0.195743,-0.138195,-0.098422,-0.182826,-0.192759,0.095333,0.006906,0.028858,-0.091758,-0.014204,-0.028844
843,35083.333,True,-0.02988,-0.601733,-0.282029,0.074023,-0.598085,-0.184297,-0.069676,-0.571664,-0.159415,0.175877,-0.42741,-0.059864,-0.119711,-0.502744,0.003834,0.24208,-0.237148,-0.097564,-0.182868,-0.230088,-0.050053,0.101833,-0.197863,-0.124411,-0.099444,-0.183519,-0.177613,0.095385,0.006896,0.028931,-0.091808,-0.014178,-0.028896
844,35125.0,True,-0.03032,-0.601771,-0.282573,0.07273,-0.598656,-0.185108,-0.070405,-0.571611,-0.160136,0.175298,-0.427422,-0.060072,-0.121246,-0.501273,0.003736,0.242011,-0.237376,-0.098206,-0.183098,-0.226374,-0.050098,0.101859,-0.199592,-0.13045,-0.101431,-0.183811,-0.184023,0.095444,0.006829,0.029175,-0.091881,-0.014135,-0.029106
845,35166.667,True,-0.030205,-0.604168,-0.282956,0.072724,-0.602337,-0.18566,-0.070439,-0.573552,-0.160364,0.174623,-0.431109,-0.060725,-0.121265,-0.501286,0.003203,0.24201,-0.24936,-0.102672,-0.183082,-0.225825,-0.060321,0.10695,-0.206739,-0.146671,-0.101462,-0.186417,-0.216005,0.095694,0.006744,0.029839,-0.092134,-0.014113,-0.029664
